TIME	LOAD	DISPLACEMENT	STRAIN GAGE	•ËL	E.STRESS	E.STRAIN	T.STRESS	T.STRAIN
46.986	364.250	0.758	0.008	0.758	181.931	2.526	186.526	2.494
46.999	398.247	0.737	0.008	0.737	198.911	2.455	203.795	2.426
47.012	395.009	0.731	0.008	0.731	197.294	2.438	202.104	2.409
47.025	365.869	0.737	0.008	0.737	182.739	2.455	187.226	2.426
47.038	349.680	0.758	0.008	0.758	174.654	2.526	179.065	2.494
47.050	382.058	0.747	0.008	0.747	190.825	2.490	195.578	2.460
47.063	397.438	0.721	0.008	0.721	198.507	2.403	203.276	2.374
47.076	381.249	0.726	0.008	0.726	190.421	2.420	195.030	2.391
47.089	365.060	0.747	0.008	0.747	182.335	2.490	186.876	2.460
47.102	368.298	0.747	0.008	0.747	183.952	2.490	188.534	2.460
47.115	394.200	0.731	0.008	0.731	196.890	2.438	201.689	2.409
47.128	400.675	0.716	0.008	0.716	200.124	2.385	204.897	2.357
47.141	372.345	0.742	0.008	0.742	185.974	2.473	190.573	2.443
47.154	359.394	0.747	0.008	0.747	179.505	2.490	183.976	2.460
47.167	390.153	0.747	0.008	0.747	194.868	2.490	199.721	2.460
47.180	403.913	0.721	0.008	0.721	201.741	2.403	206.588	2.374
47.193	393.390	0.721	0.008	0.721	196.485	2.403	201.206	2.374
47.206	369.107	0.731	0.008	0.731	184.357	2.438	188.851	2.409
47.219	371.535	0.758	0.008	0.758	185.569	2.526	190.256	2.494
47.232	406.342	0.737	0.008	0.737	202.954	2.455	207.937	2.426
47.245	409.579	0.716	0.008	0.716	204.571	2.385	209.451	2.357
47.258	380.439	0.737	0.008	0.737	190.017	2.455	194.682	2.426
47.271	369.107	0.747	0.008	0.747	184.357	2.490	188.948	2.460
47.284	389.343	0.742	0.008	0.742	194.464	2.473	199.273	2.443
47.297	410.389	0.726	0.008	0.726	204.975	2.420	209.936	2.391
47.310	398.247	0.726	0.008	0.726	198.911	2.420	203.725	2.391
47.323	369.107	0.742	0.008	0.742	184.357	2.473	188.916	2.443
47.336	375.583	0.768	0.008	0.768	187.591	2.561	192.394	2.528
47.349	403.913	0.731	0.008	0.731	201.741	2.438	206.659	2.409
47.362	406.342	0.726	0.008	0.726	202.954	2.420	207.866	2.391
47.375	377.202	0.731	0.008	0.731	188.400	2.438	192.992	2.409
47.388	370.726	0.747	0.008	0.747	185.165	2.490	189.777	2.460
47.401	376.392	0.763	0.008	0.763	187.995	2.543	192.776	2.511
47.414	408.770	0.726	0.008	0.726	204.167	2.420	209.108	2.391
47.426	392.581	0.737	0.008	0.737	196.081	2.455	200.896	2.426
47.439	369.917	0.747	0.008	0.747	184.761	2.490	189.362	2.460
47.452	371.535	0.763	0.008	0.763	185.569	2.543	190.289	2.511
47.465	402.294	0.737	0.008	0.737	200.933	2.455	205.866	2.426
47.478	409.579	0.726	0.008	0.726	204.571	2.420	209.522	2.391
47.491	377.202	0.737	0.008	0.737	188.400	2.455	193.025	2.426
47.504	370.726	0.752	0.008	0.752	185.165	2.508	189.809	2.477
47.517	386.105	0.752	0.008	0.752	192.847	2.508	197.683	2.477
47.530	412.008	0.731	0.008	0.731	205.784	2.438	210.801	2.409
47.543	397.438	0.721	0.008	0.721	198.507	2.403	203.276	2.374
47.556	373.964	0.752	0.008	0.752	186.782	2.508	191.467	2.477
47.569	369.917	0.763	0.008	0.763	184.761	2.543	189.459	2.511
47.582	403.913	0.742	0.008	0.742	201.741	2.473	206.730	2.443
47.595	408.770	0.726	0.008	0.726	204.167	2.420	209.108	2.391
47.608	374.773	0.731	0.008	0.731	187.187	2.438	191.750	2.409
47.621	373.964	0.752	0.008	0.752	186.782	2.508	191.467	2.477
47.634	391.772	0.768	0.008	0.768	195.677	2.561	200.687	2.528
47.647	413.627	0.726	0.008	0.726	206.593	2.420	211.593	2.391
47.660	403.104	0.726	0.008	0.726	201.337	2.420	206.210	2.391
47.673	380.439	0.737	0.008	0.737	190.017	2.455	194.682	2.426
47.686	382.058	0.763	0.008	0.763	190.825	2.543	195.678	2.511
47.699	416.055	0.737	0.008	0.737	207.805	2.455	212.908	2.426
47.712	421.721	0.721	0.008	0.721	210.636	2.403	215.697	2.374
47.725	392.581	0.731	0.008	0.731	196.081	2.438	200.861	2.409
47.738	387.724	0.752	0.008	0.752	193.655	2.508	198.512	2.477
47.751	407.151	0.758	0.008	0.758	203.358	2.526	208.494	2.494
47.764	429.816	0.731	0.008	0.731	214.678	2.438	219.912	2.409
47.777	413.627	0.726	0.008	0.726	206.593	2.420	211.593	2.391
47.790	390.962	0.747	0.008	0.747	195.272	2.490	200.136	2.460
47.802	391.772	0.763	0.008	0.763	195.677	2.543	200.653	2.511
47.815	420.102	0.747	0.008	0.747	209.827	2.490	215.053	2.460
47.828	427.387	0.726	0.008	0.726	213.466	2.420	218.632	2.391
47.841	395.819	0.742	0.008	0.742	197.698	2.473	202.587	2.443
47.854	390.153	0.752	0.008	0.752	194.868	2.508	199.755	2.477
47.867	407.960	0.763	0.008	0.763	203.763	2.543	208.944	2.511
47.880	428.197	0.731	0.008	0.731	213.870	2.438	219.084	2.409
47.893	412.817	0.731	0.008	0.731	206.188	2.438	211.215	2.409
47.906	392.581	0.737	0.008	0.737	196.081	2.455	200.896	2.426
47.919	390.962	0.773	0.008	0.773	195.272	2.578	200.307	2.545
47.932	423.340	0.737	0.008	0.737	211.444	2.455	216.636	2.426
47.945	431.434	0.726	0.008	0.726	215.487	2.420	220.702	2.391
47.958	399.866	0.742	0.008	0.742	199.720	2.473	204.659	2.443
47.971	390.153	0.763	0.008	0.763	194.868	2.543	199.824	2.511
47.984	409.579	0.763	0.008	0.763	204.571	2.543	209.774	2.511
47.997	436.291	0.737	0.008	0.737	217.913	2.455	223.263	2.426
48.010	416.864	0.731	0.008	0.731	208.210	2.438	213.286	2.409
48.023	393.390	0.752	0.008	0.752	196.485	2.508	201.413	2.477
48.036	395.009	0.768	0.008	0.768	197.294	2.561	202.346	2.528
48.049	424.959	0.747	0.008	0.747	212.253	2.490	217.539	2.460
48.062	426.578	0.721	0.008	0.721	213.061	2.403	218.181	2.374
48.075	394.200	0.742	0.008	0.742	196.890	2.473	201.759	2.443
48.088	387.724	0.752	0.008	0.752	193.655	2.508	198.512	2.477
48.101	400.675	0.763	0.008	0.763	200.124	2.543	205.213	2.511
48.114	429.006	0.742	0.008	0.742	214.274	2.473	219.573	2.443
48.127	415.246	0.737	0.008	0.737	207.401	2.455	212.494	2.426
48.140	393.390	0.752	0.008	0.752	196.485	2.508	201.413	2.477
48.153	390.153	0.768	0.008	0.768	194.868	2.561	199.858	2.528
48.166	425.768	0.752	0.008	0.752	212.657	2.508	217.990	2.477
48.178	424.959	0.731	0.008	0.731	212.253	2.438	217.427	2.409
48.191	396.628	0.758	0.008	0.758	198.102	2.526	203.106	2.494
48.204	385.296	0.752	0.008	0.752	192.442	2.508	197.269	2.477
48.217	403.104	0.758	0.008	0.758	201.337	2.526	206.422	2.494
48.230	420.912	0.731	0.008	0.731	210.231	2.438	215.356	2.409
48.243	416.864	0.742	0.008	0.742	208.210	2.473	213.359	2.443
48.256	386.915	0.758	0.008	0.758	193.251	2.526	198.132	2.494
48.269	389.343	0.773	0.008	0.773	194.464	2.578	199.477	2.545
48.282	413.627	0.752	0.008	0.752	206.593	2.508	211.774	2.477
48.295	423.340	0.731	0.008	0.731	211.444	2.438	216.599	2.409
48.308	393.390	0.742	0.008	0.742	196.485	2.473	201.344	2.443
48.321	382.058	0.763	0.008	0.763	190.825	2.543	195.678	2.511
48.334	394.200	0.763	0.008	0.763	196.890	2.543	201.897	2.511
48.347	416.055	0.737	0.008	0.737	207.805	2.455	212.908	2.426
48.360	414.436	0.731	0.008	0.731	206.997	2.438	212.043	2.409
48.373	386.915	0.752	0.008	0.752	193.251	2.508	198.098	2.477
48.386	386.915	0.773	0.008	0.773	193.251	2.578	198.233	2.545
48.399	409.579	0.737	0.008	0.737	204.571	2.455	209.594	2.426
48.412	427.387	0.737	0.008	0.737	213.466	2.455	218.707	2.426
48.425	396.628	0.731	0.008	0.731	198.102	2.438	202.932	2.409
48.438	390.962	0.763	0.008	0.763	195.272	2.543	200.238	2.511
48.451	405.532	0.768	0.008	0.768	202.550	2.561	207.736	2.528
48.464	436.291	0.747	0.008	0.747	217.913	2.490	223.340	2.460
48.477	424.149	0.731	0.008	0.731	211.848	2.438	217.013	2.409
48.490	399.866	0.752	0.008	0.752	199.720	2.508	204.729	2.477
48.503	393.390	0.768	0.008	0.768	196.485	2.561	201.517	2.528
48.516	424.959	0.747	0.008	0.747	212.253	2.490	217.539	2.460
48.529	433.863	0.737	0.008	0.737	216.700	2.455	222.021	2.426
48.542	411.198	0.747	0.008	0.747	205.380	2.490	210.495	2.460
48.554	399.866	0.758	0.008	0.758	199.720	2.526	204.764	2.494
48.567	411.198	0.763	0.008	0.763	205.380	2.543	210.603	2.511
48.580	439.529	0.747	0.008	0.747	219.530	2.490	224.997	2.460
48.593	430.625	0.731	0.008	0.731	215.083	2.438	220.326	2.409
48.606	406.342	0.747	0.008	0.747	202.954	2.490	208.008	2.460
48.619	402.294	0.768	0.008	0.768	200.933	2.561	206.078	2.528
48.632	434.672	0.758	0.008	0.758	217.104	2.526	222.587	2.494
48.645	441.148	0.726	0.008	0.726	220.338	2.420	225.671	2.391
48.658	412.008	0.742	0.008	0.742	205.784	2.473	210.873	2.443
48.671	399.866	0.758	0.008	0.758	199.720	2.526	204.764	2.494
48.684	416.055	0.773	0.008	0.773	207.805	2.578	213.163	2.545
48.697	437.101	0.747	0.008	0.747	218.317	2.490	223.754	2.460
48.710	429.816	0.742	0.008	0.742	214.678	2.473	219.987	2.443
48.723	399.866	0.747	0.008	0.747	199.720	2.490	204.694	2.460
48.736	395.819	0.768	0.008	0.768	197.698	2.561	202.760	2.528
48.749	432.244	0.758	0.008	0.758	215.891	2.526	221.344	2.494
48.762	433.863	0.737	0.008	0.737	216.700	2.455	222.021	2.426
48.775	404.723	0.747	0.008	0.747	202.145	2.490	207.180	2.460
48.788	395.009	0.768	0.008	0.768	197.294	2.561	202.346	2.528
48.801	407.960	0.768	0.008	0.768	203.763	2.561	208.980	2.528
48.814	434.672	0.752	0.008	0.752	217.104	2.508	222.549	2.477
48.827	424.959	0.742	0.008	0.742	212.253	2.473	217.501	2.443
48.840	402.294	0.752	0.008	0.752	200.933	2.508	205.972	2.477
48.853	393.390	0.763	0.008	0.763	196.485	2.543	201.482	2.511
48.866	434.672	0.758	0.008	0.758	217.104	2.526	222.587	2.494
48.879	437.101	0.742	0.008	0.742	218.317	2.473	223.716	2.443
48.892	416.055	0.742	0.008	0.742	207.805	2.473	212.944	2.443
48.905	398.247	0.763	0.008	0.763	198.911	2.543	203.970	2.511
48.918	419.293	0.768	0.008	0.768	209.423	2.561	214.785	2.528
48.930	446.814	0.752	0.008	0.752	223.169	2.508	228.766	2.477
48.943	434.672	0.737	0.008	0.737	217.104	2.455	222.435	2.426
48.956	406.342	0.758	0.008	0.758	202.954	2.526	208.080	2.494
48.969	403.104	0.768	0.008	0.768	201.337	2.561	206.492	2.528
48.982	431.434	0.758	0.008	0.758	215.487	2.526	220.929	2.494
48.995	444.386	0.731	0.008	0.731	221.956	2.438	227.367	2.409
49.008	420.102	0.742	0.008	0.742	209.827	2.473	215.016	2.443
49.021	410.389	0.752	0.008	0.752	204.975	2.508	210.116	2.477
49.034	415.246	0.773	0.008	0.773	207.401	2.578	212.748	2.545
49.047	447.623	0.747	0.008	0.747	223.573	2.490	229.141	2.460
49.060	437.910	0.737	0.008	0.737	218.721	2.455	224.092	2.426
49.073	412.817	0.752	0.008	0.752	206.188	2.508	211.359	2.477
49.086	409.579	0.768	0.008	0.768	204.571	2.561	209.809	2.528
49.099	441.148	0.758	0.008	0.758	220.338	2.526	225.903	2.494
49.112	443.576	0.737	0.008	0.737	221.551	2.455	226.991	2.426
49.125	420.912	0.742	0.008	0.742	210.231	2.473	215.430	2.443
49.138	406.342	0.763	0.008	0.763	202.954	2.543	208.115	2.511
49.151	422.531	0.773	0.008	0.773	211.040	2.578	216.481	2.545
49.164	446.004	0.747	0.008	0.747	222.764	2.490	228.312	2.460
49.177	435.482	0.747	0.008	0.747	217.508	2.490	222.925	2.460
49.190	407.151	0.752	0.008	0.752	203.358	2.508	208.458	2.477
49.203	406.342	0.773	0.008	0.773	202.954	2.578	208.186	2.545
49.216	426.578	0.763	0.008	0.763	213.061	2.543	218.480	2.511
49.229	440.338	0.742	0.008	0.742	219.934	2.473	225.373	2.443
49.242	416.055	0.752	0.008	0.752	207.805	2.508	213.017	2.477
49.255	401.485	0.763	0.008	0.763	200.528	2.543	205.628	2.511
49.268	407.151	0.784	0.008	0.784	203.358	2.613	208.672	2.580
49.281	435.482	0.758	0.008	0.758	217.508	2.526	223.002	2.494
49.293	426.578	0.742	0.008	0.742	213.061	2.473	218.330	2.443
49.306	403.104	0.758	0.008	0.758	201.337	2.526	206.422	2.494
49.319	399.866	0.768	0.008	0.768	199.720	2.561	204.834	2.528
49.332	427.387	0.768	0.008	0.768	213.466	2.561	218.932	2.528
49.345	438.719	0.737	0.008	0.737	219.126	2.455	224.506	2.426
49.358	412.008	0.747	0.008	0.747	205.784	2.490	210.909	2.460
49.371	399.866	0.768	0.008	0.768	199.720	2.561	204.834	2.528
49.384	406.342	0.773	0.008	0.773	202.954	2.578	208.186	2.545
49.397	437.910	0.747	0.008	0.747	218.721	2.490	224.168	2.460
49.410	432.244	0.742	0.008	0.742	215.891	2.473	221.230	2.443
49.423	403.913	0.758	0.008	0.758	201.741	2.526	206.836	2.494
49.436	400.675	0.784	0.008	0.784	200.124	2.613	205.354	2.580
49.449	430.625	0.763	0.008	0.763	215.083	2.543	220.552	2.511
49.462	438.719	0.747	0.008	0.747	219.126	2.490	224.583	2.460
49.475	412.817	0.758	0.008	0.758	206.188	2.526	211.396	2.494
49.488	402.294	0.768	0.008	0.768	200.933	2.561	206.078	2.528
49.501	407.151	0.779	0.008	0.779	203.358	2.596	208.637	2.563
49.514	443.576	0.752	0.008	0.752	221.551	2.508	227.108	2.477
49.527	432.244	0.747	0.008	0.747	215.891	2.490	221.268	2.460
49.540	403.913	0.763	0.008	0.763	201.741	2.543	206.872	2.511
49.553	397.438	0.779	0.008	0.779	198.507	2.596	203.659	2.563
49.566	429.006	0.773	0.008	0.773	214.274	2.578	219.798	2.545
49.579	433.053	0.747	0.008	0.747	216.296	2.490	221.682	2.460
49.592	412.008	0.752	0.008	0.752	205.784	2.508	210.945	2.477
49.605	394.200	0.773	0.008	0.773	196.890	2.578	201.966	2.545
49.618	408.770	0.779	0.008	0.779	204.167	2.596	209.466	2.563
49.631	435.482	0.763	0.008	0.763	217.508	2.543	223.040	2.511
49.644	431.434	0.752	0.008	0.752	215.487	2.508	220.891	2.477
49.657	403.913	0.768	0.008	0.768	201.741	2.561	206.907	2.528
49.669	398.247	0.768	0.008	0.768	198.911	2.561	204.004	2.528
49.682	427.387	0.773	0.008	0.773	213.466	2.578	218.969	2.545
49.695	434.672	0.758	0.008	0.758	217.104	2.526	222.587	2.494
49.708	412.817	0.763	0.008	0.763	206.188	2.543	211.432	2.511
49.721	398.247	0.773	0.008	0.773	198.911	2.578	204.039	2.545
49.734	402.294	0.784	0.008	0.784	200.933	2.613	206.183	2.580
49.747	435.482	0.758	0.008	0.758	217.508	2.526	223.002	2.494
49.760	429.006	0.752	0.008	0.752	214.274	2.508	219.648	2.477
49.773	398.247	0.758	0.008	0.758	198.911	2.526	203.935	2.494
49.786	394.200	0.784	0.008	0.784	196.890	2.613	202.035	2.580
49.799	418.483	0.768	0.008	0.768	209.018	2.561	214.370	2.528
49.812	435.482	0.763	0.008	0.763	217.508	2.543	223.040	2.511
49.825	411.198	0.752	0.008	0.752	205.380	2.508	210.531	2.477
49.838	395.819	0.773	0.008	0.773	197.698	2.578	202.795	2.545
49.851	403.913	0.784	0.008	0.784	201.741	2.613	207.013	2.580
49.864	433.863	0.758	0.008	0.758	216.700	2.526	222.173	2.494
49.877	426.578	0.742	0.008	0.742	213.061	2.473	218.330	2.443
49.890	402.294	0.779	0.008	0.779	200.933	2.596	206.148	2.563
49.903	395.009	0.789	0.008	0.789	197.294	2.631	202.484	2.597
49.916	427.387	0.784	0.008	0.784	213.466	2.613	219.044	2.580
49.929	435.482	0.747	0.008	0.747	217.508	2.490	222.925	2.460
49.942	412.008	0.752	0.008	0.752	205.784	2.508	210.945	2.477
49.955	391.772	0.768	0.008	0.768	195.677	2.561	200.687	2.528
49.968	403.913	0.784	0.008	0.784	201.741	2.613	207.013	2.580
49.981	432.244	0.768	0.008	0.768	215.891	2.561	221.419	2.528
49.994	433.863	0.747	0.008	0.747	216.700	2.490	222.097	2.460
50.007	407.151	0.768	0.008	0.768	203.358	2.561	208.565	2.528
50.020	396.628	0.789	0.008	0.789	198.102	2.631	203.314	2.597
50.033	429.816	0.768	0.008	0.768	214.678	2.561	220.175	2.528
50.045	438.719	0.758	0.008	0.758	219.126	2.526	224.660	2.494
50.058	415.246	0.763	0.008	0.763	207.401	2.543	212.676	2.511
50.071	399.057	0.773	0.008	0.773	199.315	2.578	204.454	2.545
50.084	416.055	0.779	0.008	0.779	207.805	2.596	213.199	2.563
50.097	445.195	0.752	0.008	0.752	222.360	2.508	227.937	2.477
50.110	443.576	0.752	0.008	0.752	221.551	2.508	227.108	2.477
50.123	417.674	0.758	0.008	0.758	208.614	2.526	213.883	2.494
50.136	411.198	0.779	0.008	0.779	205.380	2.596	210.711	2.563
50.149	448.433	0.768	0.008	0.768	223.977	2.561	229.712	2.528
50.162	453.289	0.747	0.008	0.747	226.403	2.490	232.041	2.460
50.175	435.482	0.758	0.008	0.758	217.508	2.526	223.002	2.494
50.188	410.389	0.773	0.008	0.773	204.975	2.578	210.260	2.545
50.201	418.483	0.784	0.008	0.784	209.018	2.613	214.480	2.580
50.214	453.289	0.763	0.008	0.763	226.403	2.543	232.160	2.511
50.227	445.195	0.752	0.008	0.752	222.360	2.508	227.937	2.477
50.240	419.293	0.768	0.008	0.768	209.423	2.561	214.785	2.528
50.253	408.770	0.779	0.008	0.779	204.167	2.596	209.466	2.563
50.266	440.338	0.779	0.008	0.779	219.934	2.596	225.643	2.563
50.279	446.004	0.758	0.008	0.758	222.764	2.526	228.390	2.494
50.292	432.244	0.758	0.008	0.758	215.891	2.526	221.344	2.494
50.305	408.770	0.784	0.008	0.784	204.167	2.613	209.502	2.580
50.318	425.768	0.794	0.008	0.794	212.657	2.648	218.289	2.614
50.331	446.004	0.752	0.008	0.752	222.764	2.508	228.351	2.477
50.344	444.386	0.747	0.008	0.747	221.956	2.490	227.483	2.460
50.357	417.674	0.768	0.008	0.768	208.614	2.561	213.956	2.528
50.370	407.960	0.779	0.008	0.779	203.763	2.596	209.052	2.563
50.383	435.482	0.773	0.008	0.773	217.508	2.578	223.116	2.545
50.396	448.433	0.763	0.008	0.763	223.977	2.543	229.673	2.511
50.409	430.625	0.752	0.008	0.752	215.083	2.508	220.477	2.477
50.421	409.579	0.773	0.008	0.773	204.571	2.578	209.845	2.545
50.434	416.864	0.800	0.008	0.800	208.210	2.666	213.760	2.631
50.447	452.480	0.773	0.008	0.773	225.999	2.578	231.825	2.545
50.460	443.576	0.747	0.008	0.747	221.551	2.490	227.069	2.460
50.473	420.912	0.773	0.008	0.773	210.231	2.578	215.651	2.545
50.486	409.579	0.779	0.008	0.779	204.571	2.596	209.881	2.563
50.499	437.910	0.773	0.008	0.773	218.721	2.578	224.360	2.545
50.512	453.289	0.752	0.008	0.752	226.403	2.508	232.081	2.477
50.525	433.053	0.768	0.008	0.768	216.296	2.561	221.834	2.528
50.538	412.008	0.784	0.008	0.784	205.784	2.613	211.162	2.580
50.551	416.864	0.789	0.008	0.789	208.210	2.631	213.687	2.597
50.564	446.004	0.768	0.008	0.768	222.764	2.561	228.468	2.528
50.577	446.004	0.752	0.008	0.752	222.764	2.508	228.351	2.477
50.590	415.246	0.768	0.008	0.768	207.401	2.561	212.712	2.528
50.603	405.532	0.794	0.008	0.794	202.550	2.648	207.914	2.614
50.616	428.197	0.789	0.008	0.789	213.870	2.631	219.496	2.597
50.629	448.433	0.752	0.008	0.752	223.977	2.508	229.594	2.477
50.642	428.197	0.758	0.008	0.758	213.870	2.526	219.271	2.494
50.655	412.008	0.779	0.008	0.779	205.784	2.596	211.126	2.563
50.668	422.531	0.784	0.008	0.784	211.040	2.613	216.555	2.580
50.681	452.480	0.768	0.008	0.768	225.999	2.561	231.785	2.528
50.694	452.480	0.752	0.008	0.752	225.999	2.508	231.667	2.477
50.707	423.340	0.779	0.008	0.779	211.444	2.596	216.932	2.563
50.720	415.246	0.784	0.008	0.784	207.401	2.613	212.821	2.580
50.733	437.101	0.779	0.008	0.779	218.317	2.596	223.984	2.563
50.746	448.433	0.768	0.008	0.768	223.977	2.561	229.712	2.528
50.759	435.482	0.758	0.008	0.758	217.508	2.526	223.002	2.494
50.772	414.436	0.779	0.008	0.779	206.997	2.596	212.370	2.563
50.785	420.912	0.794	0.008	0.794	210.231	2.648	215.799	2.614
50.797	446.814	0.773	0.008	0.773	223.169	2.578	228.922	2.545
50.810	451.671	0.752	0.008	0.752	225.594	2.508	231.252	2.477
50.823	418.483	0.768	0.008	0.768	209.018	2.561	214.370	2.528
50.836	412.817	0.784	0.008	0.784	206.188	2.613	211.576	2.580
50.849	441.957	0.784	0.008	0.784	220.743	2.613	226.511	2.580
50.862	451.671	0.768	0.008	0.768	225.594	2.561	231.371	2.528
50.875	435.482	0.768	0.008	0.768	217.508	2.561	223.078	2.528
50.888	414.436	0.784	0.008	0.784	206.997	2.613	212.406	2.580
50.901	416.055	0.805	0.008	0.805	207.805	2.683	213.382	2.648
50.914	443.576	0.773	0.008	0.773	221.551	2.578	227.263	2.545
50.927	452.480	0.758	0.008	0.758	225.999	2.526	231.706	2.494
50.940	418.483	0.768	0.008	0.768	209.018	2.561	214.370	2.528
50.953	412.817	0.789	0.008	0.789	206.188	2.631	211.613	2.597
50.966	441.148	0.779	0.008	0.779	220.338	2.596	226.058	2.563
50.979	459.765	0.758	0.008	0.758	229.637	2.526	235.437	2.494
50.992	437.101	0.768	0.008	0.768	218.317	2.561	223.907	2.528
51.005	417.674	0.779	0.008	0.779	208.614	2.596	214.029	2.563
51.018	420.102	0.800	0.008	0.800	209.827	2.666	215.421	2.631
51.031	450.052	0.773	0.008	0.773	224.786	2.578	230.581	2.545
51.044	451.671	0.768	0.008	0.768	225.594	2.561	231.371	2.528
51.057	423.340	0.773	0.008	0.773	211.444	2.578	216.895	2.545
51.070	412.008	0.794	0.008	0.794	205.784	2.648	211.234	2.614
51.083	430.625	0.805	0.008	0.805	215.083	2.683	220.854	2.648
51.096	454.099	0.779	0.008	0.779	226.807	2.596	232.694	2.563
51.109	433.053	0.768	0.008	0.768	216.296	2.561	221.834	2.528
51.122	414.436	0.794	0.008	0.794	206.997	2.648	212.479	2.614
51.135	418.483	0.800	0.008	0.800	209.018	2.666	214.590	2.631
51.148	454.099	0.784	0.008	0.784	226.807	2.613	232.734	2.580
51.161	446.814	0.763	0.008	0.763	223.169	2.543	228.844	2.511
51.173	417.674	0.779	0.008	0.779	208.614	2.596	214.029	2.563
51.186	409.579	0.805	0.008	0.805	204.571	2.683	210.061	2.648
51.199	425.768	0.789	0.008	0.789	212.657	2.631	218.251	2.597
51.212	450.052	0.779	0.008	0.779	224.786	2.596	230.620	2.563
51.225	433.863	0.768	0.008	0.768	216.700	2.561	222.249	2.528
51.238	411.198	0.789	0.008	0.789	205.380	2.631	210.783	2.597
51.251	413.627	0.800	0.008	0.800	206.593	2.666	212.100	2.631
51.264	449.242	0.779	0.008	0.779	224.381	2.596	230.206	2.563
51.277	441.957	0.763	0.008	0.763	220.743	2.543	226.356	2.511
51.290	416.055	0.773	0.008	0.773	207.805	2.578	213.163	2.545
51.303	412.817	0.789	0.008	0.789	206.188	2.631	211.613	2.597
51.316	434.672	0.800	0.008	0.800	217.104	2.666	222.892	2.631
51.329	451.671	0.768	0.008	0.768	225.594	2.561	231.371	2.528
51.342	436.291	0.768	0.008	0.768	217.913	2.561	223.493	2.528
51.355	418.483	0.784	0.008	0.784	209.018	2.613	214.480	2.580
51.368	421.721	0.800	0.008	0.800	210.636	2.666	216.251	2.631
51.381	447.623	0.773	0.008	0.773	223.573	2.578	229.337	2.545
51.394	458.146	0.773	0.008	0.773	228.829	2.578	234.728	2.545
51.407	424.149	0.773	0.008	0.773	211.848	2.578	217.310	2.545
51.420	420.912	0.794	0.008	0.794	210.231	2.648	215.799	2.614
51.433	440.338	0.794	0.008	0.794	219.934	2.648	225.759	2.614
51.446	462.193	0.768	0.008	0.768	230.850	2.561	236.761	2.528
51.459	441.957	0.773	0.008	0.773	220.743	2.578	226.434	2.545
51.472	418.483	0.789	0.008	0.789	209.018	2.631	214.517	2.597
51.485	422.531	0.810	0.008	0.810	211.040	2.701	216.740	2.665
51.498	450.052	0.773	0.008	0.773	224.786	2.578	230.581	2.545
51.511	455.718	0.763	0.008	0.763	227.616	2.543	233.404	2.511
51.524	426.578	0.784	0.008	0.784	213.061	2.613	218.629	2.580
51.536	420.912	0.794	0.008	0.794	210.231	2.648	215.799	2.614
51.549	430.625	0.794	0.008	0.794	215.083	2.648	220.779	2.614
51.562	460.574	0.773	0.008	0.773	230.041	2.578	235.972	2.545
51.575	442.767	0.773	0.008	0.773	221.147	2.578	226.849	2.545
51.588	420.912	0.779	0.008	0.779	210.231	2.596	215.688	2.563
51.601	422.531	0.810	0.008	0.810	211.040	2.701	216.740	2.665
51.614	454.908	0.779	0.008	0.779	227.211	2.596	233.109	2.563
51.627	458.146	0.768	0.008	0.768	228.829	2.561	234.688	2.528
51.640	425.768	0.784	0.008	0.784	212.657	2.613	218.214	2.580
51.653	413.627	0.805	0.008	0.805	206.593	2.683	212.136	2.648
51.666	433.863	0.805	0.008	0.805	216.700	2.683	222.515	2.648
51.679	455.718	0.784	0.008	0.784	227.616	2.613	233.564	2.580
51.692	441.148	0.768	0.008	0.768	220.338	2.561	225.980	2.528
51.705	415.246	0.794	0.008	0.794	207.401	2.648	212.894	2.614
51.718	419.293	0.794	0.008	0.794	209.423	2.648	214.969	2.614
51.731	446.814	0.779	0.008	0.779	223.169	2.596	228.961	2.563
51.744	451.671	0.773	0.008	0.773	225.594	2.578	231.410	2.545
51.757	422.531	0.779	0.008	0.779	211.040	2.596	216.518	2.563
51.770	416.055	0.794	0.008	0.794	207.805	2.648	213.309	2.614
51.783	432.244	0.805	0.008	0.805	215.891	2.683	221.684	2.648
51.796	459.765	0.768	0.008	0.768	229.637	2.561	235.517	2.528
51.809	443.576	0.773	0.008	0.773	221.551	2.578	227.263	2.545
51.822	420.102	0.789	0.008	0.789	209.827	2.631	215.347	2.597
51.835	420.912	0.794	0.008	0.794	210.231	2.648	215.799	2.614
51.848	449.242	0.784	0.008	0.784	224.381	2.613	230.245	2.580
51.861	453.289	0.773	0.008	0.773	226.403	2.578	232.240	2.545
51.874	424.959	0.784	0.008	0.784	212.253	2.613	217.799	2.580
51.887	416.864	0.794	0.008	0.794	208.210	2.648	213.724	2.614
51.900	437.910	0.794	0.008	0.794	218.721	2.648	224.514	2.614
51.912	455.718	0.773	0.008	0.773	227.616	2.578	233.484	2.545
51.925	441.957	0.779	0.008	0.779	220.743	2.596	226.473	2.563
51.938	419.293	0.789	0.008	0.789	209.423	2.631	214.932	2.597
51.951	420.102	0.800	0.008	0.800	209.827	2.666	215.421	2.631
51.964	454.908	0.784	0.008	0.784	227.211	2.613	233.149	2.580
51.977	455.718	0.773	0.008	0.773	227.616	2.578	233.484	2.545
51.990	423.340	0.779	0.008	0.779	211.444	2.596	216.932	2.563
