TIME	LOAD	DISPLACEMENT	STRAIN GAGE	•ËL	E.STRESS	E.STRAIN	T.STRESS	T.STRAIN
49.545	3380.245	2.031	0.000	2.031	659.500	3.693	683.852	3.626
49.558	3406.957	2.020	0.000	2.020	664.711	3.673	689.129	3.608
49.571	3421.527	2.005	0.000	2.005	667.554	3.645	691.885	3.580
49.584	3392.387	2.010	0.001	2.010	661.868	3.654	686.055	3.589
49.597	3382.673	2.026	0.000	2.026	659.973	3.683	684.281	3.617
49.610	3386.721	2.031	0.000	2.031	660.763	3.693	685.162	3.626
49.623	3414.242	2.010	0.000	2.010	666.132	3.654	690.475	3.589
49.636	3405.338	1.999	0.000	1.999	664.395	3.635	688.548	3.571
49.649	3377.817	2.010	0.000	2.010	659.026	3.654	683.109	3.589
49.662	3368.103	2.041	0.000	2.041	657.131	3.712	681.522	3.645
49.674	3400.481	2.015	0.000	2.015	663.448	3.664	687.756	3.598
49.687	3415.051	1.994	0.000	1.994	666.290	3.626	690.448	3.561
49.700	3389.149	2.010	0.001	2.010	661.237	3.654	685.401	3.589
49.713	3377.817	2.031	0.000	2.031	659.026	3.693	683.361	3.626
49.726	3385.911	2.047	0.000	2.047	660.605	3.721	685.188	3.654
49.739	3420.717	2.010	0.000	2.010	667.396	3.654	691.785	3.589
49.752	3419.098	2.005	0.000	2.005	667.080	3.645	691.394	3.580
49.765	3393.196	2.026	0.000	2.026	662.026	3.683	686.409	3.617
49.778	3387.530	2.041	0.000	2.041	660.921	3.712	685.453	3.645
49.791	3417.480	2.020	0.000	2.020	666.764	3.673	691.258	3.608
49.804	3428.812	1.999	0.000	1.999	668.975	3.635	693.294	3.571
49.817	3402.100	2.020	0.001	2.020	663.764	3.673	688.147	3.608
49.830	3393.196	2.041	0.000	2.041	662.026	3.712	686.599	3.645
49.843	3397.243	2.047	0.000	2.047	662.816	3.721	687.482	3.654
49.856	3434.478	2.015	0.000	2.015	670.081	3.664	694.632	3.598
49.869	3424.765	2.005	0.000	2.005	668.185	3.645	692.539	3.580
49.882	3397.243	2.036	0.000	2.036	662.816	3.702	687.355	3.635
49.895	3386.721	2.052	0.000	2.052	660.763	3.731	685.415	3.663
49.908	3407.766	2.036	0.000	2.036	664.869	3.702	689.484	3.635
49.921	3428.812	2.020	0.000	2.020	668.975	3.673	693.550	3.608
49.934	3398.862	2.020	0.001	2.020	663.132	3.673	687.492	3.608
49.947	3386.721	2.041	0.000	2.041	660.763	3.712	685.289	3.645
49.960	3398.862	2.047	0.000	2.047	663.132	3.721	687.809	3.654
49.973	3428.812	2.026	0.000	2.026	668.975	3.683	693.614	3.617
49.986	3425.574	2.020	0.000	2.020	668.343	3.673	692.895	3.608
49.999	3399.672	2.036	0.000	2.036	663.290	3.702	687.846	3.635
50.012	3389.958	2.052	0.000	2.052	661.395	3.731	686.071	3.663
50.025	3420.717	2.031	0.000	2.031	667.396	3.693	692.040	3.626
50.038	3434.478	2.026	0.000	2.026	670.081	3.683	694.760	3.617
50.050	3404.528	2.031	0.000	2.031	664.237	3.693	688.765	3.626
50.063	3390.768	2.047	0.000	2.047	661.553	3.721	686.171	3.654
50.076	3400.481	2.063	0.000	2.063	663.448	3.750	688.327	3.681
50.089	3435.287	2.026	0.000	2.026	670.239	3.683	694.924	3.617
50.102	3427.193	2.020	0.000	2.020	668.659	3.673	693.222	3.608
50.115	3399.672	2.041	0.001	2.041	663.290	3.712	687.909	3.645
50.128	3393.196	2.068	0.000	2.068	662.026	3.760	686.916	3.691
50.141	3428.812	2.041	0.000	2.041	668.975	3.712	693.806	3.645
50.154	3435.287	2.031	0.000	2.031	670.239	3.693	694.988	3.626
50.167	3406.147	2.047	0.001	2.047	664.553	3.721	689.283	3.654
50.180	3393.196	2.052	0.000	2.052	662.026	3.731	686.726	3.663
50.193	3402.100	2.063	0.000	2.063	663.764	3.750	688.655	3.681
50.206	3428.002	2.036	0.000	2.036	668.817	3.702	693.578	3.635
50.219	3424.765	2.036	0.000	2.036	668.185	3.702	692.923	3.635
50.232	3400.481	2.052	0.001	2.052	663.448	3.731	688.200	3.663
50.245	3393.196	2.063	0.000	2.063	662.026	3.750	686.852	3.681
50.258	3427.193	2.063	0.000	2.063	668.659	3.750	693.734	3.681
50.271	3433.669	2.031	0.000	2.031	669.923	3.693	694.660	3.626
50.284	3410.195	2.036	0.001	2.036	665.343	3.702	689.975	3.635
50.297	3398.053	2.063	0.000	2.063	662.974	3.750	687.836	3.681
50.310	3409.385	2.073	0.000	2.073	665.185	3.769	690.257	3.700
50.323	3432.859	2.036	0.000	2.036	669.765	3.702	694.561	3.635
50.336	3428.002	2.031	0.000	2.031	668.817	3.693	693.514	3.626
50.349	3410.195	2.047	0.001	2.047	665.343	3.721	690.102	3.654
50.362	3402.910	2.068	0.000	2.068	663.921	3.760	688.882	3.691
50.375	3435.287	2.057	0.000	2.057	670.239	3.740	695.308	3.672
50.388	3445.001	2.036	0.000	2.036	672.134	3.702	697.017	3.635
50.401	3422.336	2.047	0.000	2.047	667.712	3.721	692.559	3.654
50.414	3407.766	2.063	0.000	2.063	664.869	3.750	689.802	3.681
50.426	3417.480	2.089	0.000	2.089	666.764	3.798	692.087	3.728
50.439	3445.810	2.052	0.000	2.052	672.292	3.731	697.374	3.663
50.452	3435.287	2.036	0.000	2.036	670.239	3.702	695.052	3.635
50.465	3407.766	2.052	0.001	2.052	664.869	3.731	689.675	3.663
50.478	3402.910	2.078	0.000	2.078	663.921	3.779	689.009	3.709
50.491	3434.478	2.073	0.000	2.073	670.081	3.769	695.337	3.700
50.504	3445.001	2.047	0.000	2.047	672.134	3.721	697.146	3.654
50.517	3419.098	2.047	0.001	2.047	667.080	3.721	691.904	3.654
50.530	3399.672	2.068	0.000	2.068	663.290	3.760	688.227	3.691
50.543	3398.053	2.089	0.000	2.089	662.974	3.798	688.153	3.728
50.556	3441.763	2.052	0.000	2.052	671.502	3.731	696.555	3.663
50.569	3438.525	2.047	0.000	2.047	670.870	3.721	695.835	3.654
50.582	3415.051	2.052	0.001	2.052	666.290	3.731	691.149	3.663
50.595	3401.291	2.089	0.000	2.089	663.606	3.798	688.808	3.728
50.608	3440.954	2.073	0.000	2.073	671.344	3.769	696.648	3.700
50.621	3451.476	2.041	0.000	2.041	673.397	3.712	698.392	3.645
50.634	3423.955	2.057	0.001	2.057	668.028	3.740	693.015	3.672
50.647	3413.432	2.073	0.000	2.073	665.975	3.769	691.076	3.700
50.660	3411.813	2.094	0.000	2.094	665.659	3.807	691.003	3.737
50.673	3449.857	2.063	0.000	2.063	673.081	3.750	698.322	3.681
50.686	3440.144	2.052	0.000	2.052	671.186	3.731	696.227	3.663
50.699	3419.098	2.073	0.001	2.073	667.080	3.769	692.223	3.700
50.712	3403.719	2.094	0.000	2.094	664.079	3.807	689.364	3.737
50.725	3440.144	2.073	0.000	2.073	671.186	3.769	696.484	3.700
50.738	3448.239	2.063	0.000	2.063	672.765	3.750	697.994	3.681
50.751	3422.336	2.068	0.001	2.068	667.712	3.760	692.815	3.691
50.764	3407.766	2.089	0.000	2.089	664.869	3.798	690.120	3.728
50.777	3411.813	2.099	0.000	2.099	665.659	3.817	691.067	3.746
50.789	3453.905	2.068	0.000	2.068	673.871	3.760	699.206	3.691
50.802	3443.382	2.052	0.001	2.052	671.818	3.731	696.883	3.663
50.815	3418.289	2.078	0.001	2.078	666.922	3.779	692.123	3.709
50.828	3403.719	2.094	0.000	2.094	664.079	3.807	689.364	3.737
50.841	3445.001	2.084	0.000	2.084	672.134	3.788	697.596	3.718
50.854	3448.239	2.057	0.000	2.057	672.765	3.740	697.930	3.672
50.867	3431.240	2.073	0.001	2.073	669.449	3.769	694.681	3.700
50.880	3425.574	2.078	0.000	2.078	668.343	3.779	693.598	3.709
50.893	3432.050	2.110	0.000	2.110	669.607	3.836	695.294	3.764
50.906	3459.571	2.073	0.000	2.073	674.976	3.769	700.417	3.700
50.919	3454.714	2.068	0.000	2.068	674.029	3.760	699.369	3.691
50.932	3430.431	2.089	0.000	2.089	669.291	3.798	694.710	3.728
50.945	3425.574	2.099	0.000	2.099	668.343	3.817	693.854	3.746
50.958	3451.476	2.084	0.000	2.084	673.397	3.788	698.907	3.718
50.971	3461.999	2.068	0.000	2.068	675.450	3.760	700.844	3.691
50.984	3435.287	2.084	0.001	2.084	670.239	3.788	695.629	3.718
50.997	3420.717	2.099	0.000	2.099	667.396	3.817	692.870	3.746
51.010	3428.002	2.110	0.000	2.110	668.817	3.836	694.474	3.764
51.023	3453.095	2.078	0.000	2.078	673.713	3.779	699.171	3.709
51.036	3445.001	2.073	0.000	2.073	672.134	3.769	697.467	3.700
51.049	3425.574	2.094	0.001	2.094	668.343	3.807	693.790	3.737
51.062	3413.432	2.115	0.000	2.115	665.975	3.846	691.586	3.774
51.075	3444.191	2.110	0.000	2.110	671.976	3.836	697.754	3.764
51.088	3455.524	2.078	0.000	2.078	674.187	3.779	699.662	3.709
51.101	3432.050	2.084	0.000	2.084	669.607	3.788	694.973	3.718
51.114	3412.623	2.110	0.000	2.110	665.817	3.836	691.358	3.764
51.127	3423.146	2.120	0.000	2.120	667.870	3.855	693.618	3.783
51.140	3450.667	2.078	0.000	2.078	673.239	3.779	698.679	3.709
51.153	3451.476	2.089	0.000	2.089	673.397	3.798	698.972	3.728
51.165	3426.383	2.105	0.001	2.105	668.501	3.827	694.082	3.755
51.178	3414.242	2.120	0.000	2.120	666.132	3.855	691.814	3.783
51.191	3449.048	2.099	0.000	2.099	672.923	3.817	698.609	3.746
51.204	3456.333	2.084	0.000	2.084	674.345	3.788	699.891	3.718
51.217	3432.859	2.089	0.001	2.089	669.765	3.798	695.201	3.728
51.230	3410.195	2.110	0.000	2.110	665.343	3.836	690.866	3.764
51.243	3423.146	2.115	0.000	2.115	667.870	3.846	693.554	3.774
51.256	3452.286	2.084	0.000	2.084	673.555	3.788	699.071	3.718
51.269	3448.239	2.084	0.000	2.084	672.765	3.788	698.252	3.718
51.282	3419.908	2.115	0.000	2.115	667.238	3.846	692.898	3.774
51.295	3411.813	2.126	0.000	2.126	665.659	3.865	691.385	3.792
51.308	3444.191	2.099	0.000	2.099	671.976	3.817	697.625	3.746
51.321	3457.952	2.089	0.000	2.089	674.660	3.798	700.283	3.728
51.334	3431.240	2.094	0.001	2.094	669.449	3.807	694.938	3.737
51.347	3419.098	2.110	0.000	2.110	667.080	3.836	692.670	3.764
51.360	3425.574	2.126	0.000	2.126	668.343	3.865	694.174	3.792
51.373	3455.524	2.094	0.000	2.094	674.187	3.807	699.856	3.737
51.386	3459.571	2.078	0.000	2.078	674.976	3.779	700.482	3.709
51.399	3436.097	2.105	0.001	2.105	670.396	3.827	696.050	3.755
51.412	3423.146	2.120	0.000	2.120	667.870	3.855	693.618	3.783
51.425	3459.571	2.120	0.000	2.120	674.976	3.855	700.998	3.783
51.438	3468.475	2.094	0.000	2.094	676.714	3.807	702.479	3.737
51.451	3452.286	2.105	0.001	2.105	673.555	3.827	699.329	3.755
51.464	3434.478	2.110	0.000	2.110	670.081	3.836	695.786	3.764
51.477	3436.906	2.126	0.000	2.126	670.554	3.865	696.470	3.792
51.490	3474.141	2.094	0.000	2.094	677.819	3.807	703.626	3.737
51.503	3470.094	2.099	0.000	2.099	677.029	3.817	702.871	3.746
51.516	3440.144	2.105	0.001	2.105	671.186	3.827	696.869	3.755
51.529	3425.574	2.131	0.000	2.131	668.343	3.874	694.238	3.801
51.541	3456.333	2.115	0.000	2.115	674.345	3.846	700.278	3.774
51.554	3469.284	2.105	0.000	2.105	676.871	3.827	702.772	3.755
51.567	3444.191	2.105	0.001	2.105	671.976	3.827	697.689	3.755
51.580	3424.765	2.120	0.000	2.120	668.185	3.855	693.946	3.783
51.593	3426.383	2.141	0.000	2.141	668.501	3.894	694.530	3.820
51.606	3456.333	2.115	0.000	2.115	674.345	3.846	700.278	3.774
51.619	3453.905	2.105	0.000	2.105	673.871	3.827	699.657	3.755
51.632	3424.765	2.115	0.001	2.115	668.185	3.846	693.882	3.774
51.645	3413.432	2.126	0.000	2.126	665.975	3.865	691.713	3.792
51.658	3436.906	2.110	0.000	2.110	670.554	3.836	696.278	3.764
51.671	3453.095	2.099	0.000	2.099	673.713	3.817	699.428	3.746
51.684	3436.906	2.110	0.001	2.110	670.554	3.836	696.278	3.764
51.697	3428.812	2.120	0.000	2.120	668.975	3.855	694.766	3.783
51.710	3441.763	2.136	0.000	2.136	671.502	3.884	697.583	3.810
51.723	3470.903	2.110	0.000	2.110	677.187	3.836	703.165	3.764
51.736	3467.665	2.110	0.000	2.110	676.556	3.836	702.509	3.764
51.749	3443.382	2.120	0.001	2.120	671.818	3.855	697.718	3.783
51.762	3436.906	2.136	0.000	2.136	670.554	3.884	696.598	3.810
51.775	3462.809	2.126	0.000	2.126	675.608	3.865	701.719	3.792
51.788	3475.760	2.105	0.000	2.105	678.135	3.827	704.084	3.755
51.801	3453.095	2.115	0.001	2.115	673.713	3.846	699.622	3.774
51.814	3437.716	2.136	0.000	2.136	670.712	3.884	696.762	3.810
51.827	3444.191	2.141	0.000	2.141	671.976	3.894	698.139	3.820
51.840	3477.379	2.126	0.000	2.126	678.451	3.865	704.672	3.792
51.853	3467.665	2.115	0.000	2.115	676.556	3.846	702.574	3.774
51.866	3440.954	2.131	0.001	2.131	671.344	3.874	697.354	3.801
51.879	3430.431	2.147	0.000	2.147	669.291	3.903	695.414	3.829
51.892	3459.571	2.126	0.000	2.126	674.976	3.865	701.063	3.792
51.905	3471.712	2.115	0.000	2.115	677.345	3.846	703.394	3.774
51.917	3448.239	2.115	0.001	2.115	672.765	3.846	698.638	3.774
51.930	3436.906	2.136	0.000	2.136	670.554	3.884	696.598	3.810
51.943	3443.382	2.147	0.000	2.147	671.818	3.903	698.039	3.829
51.956	3474.141	2.126	0.000	2.126	677.819	3.865	704.015	3.792
51.969	3472.522	2.115	0.000	2.115	677.503	3.846	703.558	3.774
51.982	3448.239	2.136	0.001	2.136	672.765	3.884	698.895	3.810
51.995	3439.335	2.152	0.000	2.152	671.028	3.913	697.283	3.838
52.008	3470.094	2.147	0.000	2.147	677.029	3.903	703.454	3.829
52.021	3487.092	2.120	0.000	2.120	680.346	3.855	706.575	3.783
52.034	3461.999	2.126	0.001	2.126	675.450	3.865	701.555	3.792
52.047	3450.667	2.136	0.000	2.136	673.239	3.884	699.387	3.810
52.060	3457.952	2.168	0.000	2.168	674.660	3.941	701.251	3.866
52.073	3487.901	2.136	0.000	2.136	680.504	3.884	706.934	3.810
52.086	3483.854	2.126	0.000	2.126	679.714	3.865	705.984	3.792
52.099	3456.333	2.147	0.001	2.147	674.345	3.903	700.665	3.829
52.112	3449.048	2.157	0.000	2.157	672.923	3.922	699.317	3.847
52.125	3470.903	2.152	0.000	2.152	677.187	3.913	703.683	3.838
52.138	3491.139	2.131	0.000	2.131	681.135	3.874	707.525	3.801
52.151	3464.427	2.131	0.001	2.131	675.924	3.874	702.112	3.801
52.164	3449.857	2.147	0.000	2.147	673.081	3.903	699.352	3.829
52.177	3456.333	2.168	0.000	2.168	674.345	3.941	700.923	3.866
52.190	3483.854	2.141	0.000	2.141	679.714	3.894	706.179	3.820
52.203	3483.854	2.126	0.000	2.126	679.714	3.865	705.984	3.792
52.216	3457.142	2.141	0.001	2.141	674.503	3.894	700.764	3.820
52.229	3447.429	2.162	0.000	2.162	672.607	3.932	699.053	3.856
52.242	3471.712	2.157	0.000	2.157	677.345	3.922	703.912	3.847
52.255	3492.758	2.136	0.000	2.136	681.451	3.884	707.919	3.810
52.268	3470.903	2.147	0.001	2.147	677.187	3.903	703.618	3.829
52.281	3452.286	2.157	0.000	2.157	673.555	3.922	699.973	3.847
52.293	3457.952	2.178	0.000	2.178	674.660	3.960	701.380	3.884
52.306	3495.996	2.141	0.000	2.141	682.083	3.894	708.640	3.820
52.319	3483.854	2.136	0.000	2.136	679.714	3.884	706.114	3.810
52.332	3457.952	2.157	0.000	2.157	674.660	3.922	701.122	3.847
52.345	3448.239	2.162	0.000	2.162	672.765	3.932	699.217	3.856
52.358	3482.235	2.162	0.000	2.162	679.398	3.932	706.111	3.856
52.371	3488.711	2.141	0.000	2.141	680.662	3.894	707.163	3.820
52.384	3465.237	2.147	0.000	2.147	676.082	3.903	702.470	3.829
52.397	3447.429	2.162	0.000	2.162	672.607	3.932	699.053	3.856
52.410	3461.190	2.184	0.000	2.184	675.292	3.970	702.102	3.893
52.423	3479.807	2.152	0.000	2.152	678.924	3.913	705.488	3.838
52.436	3481.426	2.136	0.000	2.136	679.240	3.884	705.622	3.810
52.449	3458.761	2.152	0.001	2.152	674.818	3.913	701.222	3.838
52.462	3445.810	2.168	0.000	2.168	672.292	3.941	698.789	3.866
52.475	3476.569	2.168	0.000	2.168	678.293	3.941	705.027	3.866
52.488	3487.092	2.141	0.000	2.141	680.346	3.894	706.835	3.820
52.501	3466.856	2.152	0.001	2.152	676.398	3.913	702.863	3.838
52.514	3457.142	2.168	0.000	2.168	674.503	3.941	701.087	3.866
52.527	3462.809	2.178	0.000	2.178	675.608	3.960	702.365	3.884
52.540	3494.377	2.157	0.000	2.157	681.767	3.922	708.508	3.847
52.553	3494.377	2.147	0.000	2.147	681.767	3.903	708.377	3.829
52.566	3468.475	2.157	0.000	2.157	676.714	3.922	703.256	3.847
52.579	3460.380	2.184	0.000	2.184	675.134	3.970	701.937	3.893
52.592	3487.092	2.168	0.000	2.168	680.346	3.941	707.161	3.866
52.605	3500.853	2.152	0.000	2.152	683.031	3.913	709.755	3.838
52.618	3482.235	2.157	0.001	2.157	679.398	3.922	706.046	3.847
52.631	3466.856	2.168	0.000	2.168	676.398	3.941	703.057	3.866
52.644	3474.141	2.184	0.000	2.184	677.819	3.970	704.729	3.893
52.657	3495.186	2.168	0.000	2.168	681.925	3.941	708.802	3.866
52.669	3494.377	2.162	0.000	2.162	681.767	3.932	708.573	3.856
52.682	3465.237	2.168	0.000	2.168	676.082	3.941	702.729	3.866
52.695	3454.714	2.189	0.000	2.189	674.029	3.980	700.853	3.902
52.708	3466.046	2.184	0.000	2.184	676.240	3.970	703.087	3.893
52.721	3491.139	2.168	0.000	2.168	681.135	3.941	707.981	3.866
52.734	3466.856	2.162	0.000	2.162	676.398	3.932	702.992	3.856
52.747	3450.667	2.184	0.000	2.184	673.239	3.970	699.967	3.893
52.760	3457.952	2.205	0.000	2.205	674.660	4.008	701.703	3.930
52.773	3478.997	2.162	0.000	2.162	678.767	3.932	705.454	3.856
52.786	3482.235	2.162	0.000	2.162	679.398	3.932	706.111	3.856
52.799	3455.524	2.173	0.001	2.173	674.187	3.951	700.823	3.875
52.812	3452.286	2.199	0.000	2.199	673.555	3.999	700.489	3.921
52.825	3470.094	2.184	0.000	2.184	677.029	3.970	703.908	3.893
52.838	3491.949	2.162	0.000	2.162	681.293	3.932	708.080	3.856
52.851	3477.379	2.157	0.001	2.157	678.451	3.922	705.061	3.847
52.864	3466.856	2.178	0.000	2.178	676.398	3.960	703.186	3.884
52.877	3470.094	2.215	0.000	2.215	677.029	4.027	704.296	3.948
52.890	3503.281	2.178	0.000	2.178	683.504	3.960	710.574	3.884
52.903	3495.996	2.168	0.000	2.168	682.083	3.941	708.966	3.866
52.916	3468.475	2.184	0.001	2.184	676.714	3.970	703.579	3.893
52.929	3458.761	2.205	0.000	2.205	674.818	4.008	701.867	3.930
52.942	3483.045	2.199	0.000	2.199	679.556	3.999	706.730	3.921
52.955	3500.853	2.168	0.000	2.168	683.031	3.941	709.951	3.866
52.968	3477.379	2.168	0.001	2.168	678.451	3.941	705.191	3.866
52.981	3457.952	2.189	0.000	2.189	674.660	3.980	701.509	3.902
52.994	3465.237	2.210	0.000	2.210	676.082	4.018	703.246	3.939
53.007	3495.186	2.184	0.000	2.184	681.925	3.970	708.998	3.893
53.020	3491.949	2.173	0.000	2.173	681.293	3.951	708.211	3.875
53.032	3467.665	2.184	0.001	2.184	676.556	3.970	703.415	3.893
53.045	3457.142	2.205	0.000	2.205	674.503	4.008	701.539	3.930
53.058	3483.045	2.194	0.000	2.194	679.556	3.989	706.665	3.912
53.071	3499.234	2.173	0.000	2.173	682.715	3.951	709.688	3.875
53.084	3484.664	2.189	0.001	2.189	679.872	3.980	706.928	3.902
53.097	3469.284	2.194	0.000	2.194	676.871	3.989	703.873	3.912
53.110	3477.379	2.205	0.000	2.205	678.451	4.008	705.645	3.930
53.123	3502.471	2.184	0.000	2.184	683.346	3.970	710.476	3.893
53.136	3501.662	2.173	0.000	2.173	683.188	3.951	710.181	3.875
53.149	3478.997	2.189	0.001	2.189	678.767	3.980	705.779	3.902
53.162	3469.284	2.210	0.000	2.210	676.871	4.018	704.067	3.939
53.175	3500.853	2.194	0.000	2.194	683.031	3.989	710.278	3.912
53.188	3513.804	2.184	0.000	2.184	685.557	3.970	712.774	3.893
53.201	3497.615	2.178	0.001	2.178	682.399	3.960	709.425	3.884
53.214	3478.997	2.199	0.000	2.199	678.767	3.999	705.909	3.921
53.227	3487.092	2.210	0.000	2.210	680.346	4.018	707.681	3.939
53.240	3514.613	2.189	0.000	2.189	685.715	3.980	713.004	3.902
53.253	3512.185	2.178	0.000	2.178	685.242	3.960	712.380	3.884
53.266	3487.092	2.194	0.000	2.194	680.346	3.989	707.486	3.912
53.279	3474.141	2.220	0.000	2.220	677.819	4.037	705.183	3.958
53.292	3502.471	2.194	0.000	2.194	683.346	3.989	710.606	3.912
53.305	3512.994	2.184	0.000	2.184	685.399	3.970	712.610	3.893
53.318	3493.568	2.189	0.001	2.189	681.609	3.980	708.735	3.902
53.331	3478.188	2.210	0.000	2.210	678.609	4.018	705.874	3.939
53.344	3479.807	2.215	0.000	2.215	678.924	4.027	706.268	3.948
53.357	3508.947	2.194	0.000	2.194	684.610	3.989	711.920	3.912
53.370	3505.709	2.189	0.000	2.189	683.978	3.980	711.198	3.902
53.383	3477.379	2.205	0.001	2.205	678.451	4.008	705.645	3.930
53.396	3461.999	2.215	0.000	2.215	675.450	4.027	702.653	3.948
53.408	3492.758	2.220	0.000	2.220	681.451	4.037	708.962	3.958
53.421	3508.138	2.199	0.000	2.199	684.452	3.999	711.821	3.921
53.434	3487.092	2.194	0.001	2.194	680.346	3.989	707.486	3.912
53.447	3474.950	2.210	0.000	2.210	677.977	4.018	705.217	3.939
53.460	3478.997	2.220	0.000	2.220	678.767	4.037	706.168	3.958
53.473	3509.756	2.205	0.000	2.205	684.768	4.008	712.215	3.930
53.486	3514.613	2.194	0.000	2.194	685.715	3.989	713.070	3.912
53.499	3487.092	2.205	0.001	2.205	680.346	4.008	707.616	3.930
53.512	3485.473	2.231	0.000	2.231	680.030	4.056	707.613	3.976
53.525	3513.804	2.215	0.000	2.215	685.557	4.027	713.168	3.948
53.538	3524.326	2.199	0.000	2.199	687.610	3.999	715.106	3.921
53.551	3506.519	2.205	0.001	2.205	684.136	4.008	711.558	3.930
53.564	3486.283	2.220	0.000	2.220	680.188	4.037	707.647	3.958
53.577	3498.424	2.231	0.000	2.231	682.557	4.056	710.242	3.976
53.590	3517.851	2.210	0.000	2.210	686.347	4.018	713.924	3.939
53.603	3516.232	2.194	0.001	2.194	686.031	3.989	713.398	3.912
53.616	3487.901	2.220	0.001	2.220	680.504	4.037	707.976	3.958
53.629	3478.188	2.236	0.000	2.236	678.609	4.066	706.199	3.985
53.642	3503.281	2.220	0.000	2.220	683.504	4.037	711.097	3.958
53.655	3516.232	2.199	0.000	2.199	686.031	3.999	713.464	3.921
53.668	3494.377	2.205	0.001	2.205	681.767	4.008	709.095	3.930
53.681	3474.141	2.226	0.000	2.226	677.819	4.047	705.247	3.967
53.694	3478.997	2.241	0.000	2.241	678.767	4.075	706.428	3.994
53.707	3510.566	2.220	0.000	2.220	684.926	4.037	712.576	3.958
53.720	3516.232	2.199	0.000	2.199	686.031	3.999	713.464	3.921
53.733	3491.949	2.220	0.001	2.220	681.293	4.037	708.797	3.958
53.746	3487.092	2.236	0.000	2.236	680.346	4.066	708.007	3.985
53.759	3512.994	2.231	0.000	2.231	685.399	4.056	713.200	3.976
53.772	3533.230	2.205	0.000	2.205	689.348	4.008	716.979	3.930
53.784	3512.994	2.226	0.001	2.226	685.399	4.047	713.135	3.967
53.797	3491.139	2.226	0.001	2.226	681.135	4.047	708.698	3.967
53.810	3494.377	2.257	0.000	2.257	681.767	4.104	709.747	4.022
53.823	3523.517	2.231	0.000	2.231	687.452	4.056	715.337	3.976
53.836	3525.945	2.210	0.000	2.210	687.926	4.018	715.566	3.939
53.849	3497.615	2.231	0.001	2.231	682.399	4.056	710.078	3.976
53.862	3483.854	2.252	0.000	2.252	679.714	4.094	707.544	4.013
53.875	3510.566	2.247	0.000	2.247	684.926	4.085	712.904	4.004
53.888	3523.517	2.220	0.000	2.220	687.452	4.037	715.205	3.958
53.901	3504.900	2.215	0.001	2.215	683.820	4.027	711.361	3.948
53.914	3486.283	2.241	0.000	2.241	680.188	4.075	707.907	3.994
53.927	3484.664	2.257	0.000	2.257	679.872	4.104	707.774	4.022
53.940	3517.041	2.231	0.000	2.231	686.189	4.056	714.022	3.976
53.953	3518.660	2.220	0.000	2.220	686.505	4.037	714.219	3.958
53.966	3487.901	2.236	0.001	2.236	680.504	4.066	708.171	3.985
53.979	3475.760	2.247	0.000	2.247	678.135	4.085	705.836	4.004
53.992	3514.613	2.241	0.000	2.241	685.715	4.075	713.660	3.994
54.005	3517.851	2.220	0.000	2.220	686.347	4.037	714.055	3.958
54.018	3504.090	2.231	0.001	2.231	683.662	4.056	711.393	3.976
54.031	3483.045	2.236	0.001	2.236	679.556	4.066	707.185	3.985
54.044	3487.092	2.262	0.000	2.262	680.346	4.114	708.332	4.031
54.057	3517.851	2.236	0.000	2.236	686.347	4.066	714.252	3.985
54.070	3524.326	2.226	0.000	2.226	687.610	4.047	715.435	3.967
54.083	3492.758	2.252	0.001	2.252	681.451	4.094	709.353	4.013
54.096	3480.616	2.257	0.000	2.257	679.082	4.104	706.952	4.022
54.109	3514.613	2.257	0.000	2.257	685.715	4.104	713.857	4.022
54.122	3518.660	2.241	0.000	2.241	686.505	4.075	714.482	3.994
54.135	3501.662	2.236	0.001	2.236	683.188	4.066	710.965	3.985
54.148	3481.426	2.252	0.001	2.252	679.240	4.094	707.051	4.013
54.160	3484.664	2.273	0.000	2.273	679.872	4.133	707.969	4.050
54.173	3512.185	2.252	0.000	2.252	685.242	4.094	713.298	4.013
54.186	3517.851	2.236	0.000	2.236	686.347	4.066	714.252	3.985
54.199	3487.092	2.247	0.001	2.247	680.346	4.085	708.137	4.004
54.212	3470.094	2.268	0.000	2.268	677.029	4.123	704.944	4.040
54.225	3503.281	2.252	0.000	2.252	683.504	4.094	711.490	4.013
54.238	3516.232	2.241	0.000	2.241	686.031	4.075	713.989	3.994
54.251	3500.043	2.236	0.001	2.236	682.873	4.066	710.636	3.985
54.264	3485.473	2.252	0.000	2.252	680.030	4.094	707.873	4.013
54.277	3499.234	2.278	0.000	2.278	682.715	4.142	710.994	4.059
54.290	3517.041	2.241	0.000	2.241	686.189	4.075	714.153	3.994
54.303	3531.611	2.231	0.000	2.231	689.032	4.056	716.980	3.976
54.316	3504.090	2.252	0.001	2.252	683.662	4.094	711.654	4.013
54.329	3487.092	2.268	0.000	2.268	680.346	4.123	708.397	4.040
54.342	3520.279	2.273	0.000	2.273	686.821	4.133	715.205	4.050
54.355	3534.040	2.241	0.000	2.241	689.506	4.075	717.605	3.994
54.368	3517.041	2.252	0.001	2.252	686.189	4.094	714.284	4.013
54.381	3495.996	2.262	0.000	2.262	682.083	4.114	710.141	4.031
54.394	3502.471	2.283	0.000	2.283	683.346	4.152	711.718	4.068
54.407	3525.945	2.247	0.000	2.247	687.926	4.085	716.027	4.004
